CoC_ID,Company_ID,Attribute_ID,Attribute,Value
,834,3,Products, Methyl acrylate ;  Ethyl acrylate
,834,10,Contact,"{'Tel': ['   025-85321434 85323128'], 'Email': [' admin@nj-reagent.com']}"
,834,11,Website,http://www.nj-reagent.com/
,834,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=140-88-5&a=China&left=True&page=4#J_Condition
,835,1,Name,"Nanjing Chemlin Chemical Co., Ltd."
,835,3,Products," Bromoacetyl bromide ;  Phenethyl alcohol ;  2-Phenylacetophenone ;  Sodium triacetoxyborohydride ;  Valerophenone ;  2-bromo-4-chloropropiophenone ;  WIN 55,212-2 MESYLATE ;  Valeraldehyde ;  Ethyl acrylate ;  N-Benzyl-4-piperidone ;  1-Methyl-4-piperidone ;  1,4-Butanediol ;  2,2'-Azobis(2-methylpropionitrile) ;  Mercaptoacetic acid ;  Acetophenone ;  2-Chlorobenzyl chloride ;  Methyl acrylate ;  (2-Bromoethyl)benzene ;  Phenethyl chloride ;  Butyrophenone ;  Benzaldehyde ;  3-Methoxybenzaldehyde ;  Propionic anhydride ;  4-methylpropiophenone ;  1-Cbz-4-Piperidone ;  5-(2-NITROPROP-1-ENYL)-1,3-BENZODIOXOLE ;  BROMOACETONE ;  Phenylacetaldehyde ;  Propionyl chloride ;  Benzylamine ;  4'-Bromopropiophenone"
,835,10,Contact,"{'Tel': ['+8613628625909   ', '   0515-89711079', '+8613296077563    021-60527563', '+86+86-13454675544    +86-0576225566889', '+8618058761490    0571-86217390', '+8619930503259   ', '   0513-82751999', '+8613583620690   ', '   +86-25-83697070', '+8615307151931   ', '+8615966163158   ', '+86-19937530512    0371-55170693'], 'Email': [' info@jgbschem.com', ' admin@jiuzhou-chem.com；jamie@jiuzhou-chem.com；alice@jiuzhou-chem.com', ' info@tianfuchem.com', ' 2355680@qq.com', ' hotspotbiotech@163.com', ' info@gihichemicals.com', ' 13628625909@163.com', ' 1093908296@qq.com', ' cherry@crovellbio.com', ' hr@bettersyn.com', ' sales@chemlin.com.cn', ' yulongyiyao@126.com']}"
,835,11,Website,nan ; http://www.echemlin.com/
,835,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=611-19-8&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=68-11-1&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=14#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5438-41-5&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=10342-83-3&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=19099-93-5&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=591-31-1&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-78-1&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=140-88-5&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=622-24-2&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=877-37-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-31-2&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-21-0&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445-73-4&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-62-3&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=131543-23-2&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-03-8&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-62-6&a=China&left=True&page=2#J_Condition
,836,1,Name,"Nanjing Clasien Pharmaceutical & Chemical Co., Ltd"
,836,3,Products, 1-Cbz-4-Piperidone
,836,10,Contact,"{'Tel': ['   025-83172646'], 'Email': [' info@clasienchem.com']}"
,836,11,Website,http://www.clasienchem.com/
,836,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=19099-93-5&a=China&left=True&page=4#J_Condition
,837,1,Name,"Nanjing DSC bio-chem Co., LTD"
,837,3,Products, Benzylamine
,837,10,Contact,"{'Tel': ['+8619951952469   '], 'Email': [' 2921482009@qq.com']}"
,837,11,Website,nan
,837,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
,838,1,Name,"Nanjing Daqin Pharmaceutical Technology Co., Ltd."
,838,3,Products, Propionic acid ;  Propionic anhydride
,838,10,Contact,"{'Tel': ['18351831988    025-025-58470199'], 'Email': [' sales@daqinpharma.com']}"
,838,11,Website,http://www.daqinpharma.com/
,838,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-09-4&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-62-6&a=China&left=True&page=3#J_Condition
,839,1,Name,"Nanjing Deda New Material Technology Co., Ltd"
,839,3,Products, 4'-Methylpropiophenone ;  Valerophenone ;  N-Methylformamide ;  2-Bromo-1-phenyl-pentan-1-one
,839,10,Contact,"{'Tel': ['+8613223293093    +86-13223293093', '+8613043004613   ', '+8613651600618   '], 'Email': [' sales@worldyachem.com', ' Sara@xmwonderfulbio.com', ' bella@njdeda.com']}"
,839,11,Website,nan ; https://www.chemicalbook.com/manufacturer/-25229/
,839,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=49851-31-2&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-39-7&a=China&left=True&page=1#J_Condition
,840,1,Name,"Nanjing Dilu Pharmaceutical Co., Ltd"
,840,3,Products, 1-Benzylpiperidin-4-one ;  Acetophenone
,840,10,Contact,"{'Tel': ['+8618014482516   ', '+8613401437572   '], 'Email': [' xinruibiotech01@163.com', ' 977144864@qq.com']}"
,840,11,Website,nan ; http://www.dilupharm.com/
,840,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=13#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=9#J_Condition
,841,1,Name,"Nanjing Duly Biotech Co.,Ltd"
,841,3,Products," BDO；1,4-Butanediol；Tetramethylene glycol；1,4-Butylene glycol ;  N-(2,6-dimethylphenyl)-5,6-dihydro-4H-1,3-thiazin-2-amine ;  2-Phenylethyl alcohol"
,841,10,Contact,"{'Tel': ['+86+86-13806087780   ', '+86 18953170293   ', '+undefined18013301590    02584699383'], 'Email': [' sale@simagchem.com', ' sales@sdzschem.com', ' melody@njduly.com']}"
,841,11,Website,http://www.dulynet.com/
,841,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
,842,1,Name,"Nanjing Ertian Chemical Co., Ltd."
,842,3,Products, Propionic acid ;  Aniline ;  propionyl chloride ;  methylacrylate
,842,10,Contact,"{'Tel': ['   13056384718'], 'Email': [' 940085605@qq.com']}"
,842,11,Website,nan ; https://www.chemicalbook.com/ShowSupplierProductsList1949267/0.htm
,842,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-09-4&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=12#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-03-8&a=China&left=True&page=10#J_Condition
,843,1,Name,"Nanjing Fanghe Biological Technology Co., Ltd."
,843,3,Products, Benzaldehyde
,843,10,Contact,"{'Tel': ['   025-8578-3899'], 'Email': [' fheshw@163.com']}"
,843,11,Website,http://www.fhkj88.com/
,843,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=7#J_Condition
,844,1,Name,"Nanjing Gaohe Chemical Co., Ltd"
,844,3,Products, Valeraldehyde
,844,10,Contact,"{'Tel': ['   025-58933903'], 'Email': [' qiuchen@gaohechem.com']}"
,844,11,Website,http://www.gaohechem.com/
,844,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-62-3&a=China&left=True&page=4#J_Condition
,845,1,Name,"Nanjing Guanhua Trading Co., Ltd"
,845,3,Products, Valeraldehyde ;  Thioglykols?ure ;  Acetophenone
,845,10,Contact,"{'Tel': ['   025-8326935983269360'], 'Email': [' info@njguanhua.com']}"
,845,11,Website,http://www.njguanhua.com/exhibit2/exhview.asp?pid=159 ; http://www.njguanhua.com/
,845,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=68-11-1&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-62-3&a=China&left=True&page=3#J_Condition
,846,1,Name,"Nanjing Guoye Chemical Materials Co., Ltd."
,846,3,Products," Aniline ;  2,2'-Azobis(2-methylpropionitrile)"
,846,10,Contact,"{'Tel': ['   025-58799139'], 'Email': [' njgyhg@126.com']}"
,846,11,Website,http://www.www.cn.chemnet.com/
,846,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
,847,1,Name,"Nanjing Haochuang Jiarong New Material Co., Ltd"
,847,3,Products, Propionicanhydride ;  thioglycolicacid
,847,10,Contact,"{'Tel': ['+8613813022170    133-57705004'], 'Email': [' 591345372@qq.com']}"
,847,11,Website,http://
,847,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=68-11-1&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-62-6&a=China&left=True&page=5#J_Condition
,848,1,Name,"Nanjing Hengweisheng Pharmaceutical Technology Co., Ltd"
,848,3,Products, 3-Methoxybenzaldehyde ;  β-BroMoethyl-benzene
,848,10,Contact,"{'Tel': ['+8619951925546   '], 'Email': [' 3010491939@qq.com']}"
,848,11,Website,https://www.chemicalbook.com/ShowSupplierProductsList445115/0_EN.htm
,848,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=591-31-1&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=8#J_Condition
,849,1,Name,"Nanjing Huanuo Biomedical Technology Co., Ltd"
,849,3,Products, Benzaldehyde
,849,10,Contact,"{'Tel': ['+8618913906212   '], 'Email': [' 2885426135@qq.com']}"
,849,11,Website,nan
,849,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=18#J_Condition
,850,1,Name,"Nanjing Jipu Chemical Technology Co., Ltd."
,850,3,Products, azobisisobutyronitrile ;  Benzaldehyde
,850,10,Contact,"{'Tel': ['13770529431    15251746917，13770529431'], 'Email': [' hqxue@163.com']}"
,850,11,Website,http://www.jipuchem.com/
,850,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=6#J_Condition
,851,1,Name,"Nanjing Jubai Biomedical Technology Co., Ltd."
,851,3,Products, N-Benzyl-4-piperidone
,851,10,Contact,"{'Tel': ['   +86 (519) 8517-5530'], 'Email': [' Elly@ellycn.com']}"
,851,11,Website,https://www.chemicalbook.com/ShowSupplierProductsList274863/0.htm
,851,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=7#J_Condition
,852,1,Name,"Nanjing Lanbai Chemical Co., Ltd."
,852,3,Products," thioglycolic acid ;  1,4-Butanediol"
,852,10,Contact,"{'Tel': ['15366059326    025-85499326'], 'Email': [' 1911566570@qq.com']}"
,852,11,Website,http://www.lanbaichem.com/
,852,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=68-11-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=5#J_Condition
,853,1,Name,"Nanjing Legend Pharmaceutical & Chemical Co., Ltd."
,853,3,Products, 1-Benzyl-4-piperidone
,853,10,Contact,"{'Tel': ['+undefined18621343501   '], 'Email': [' product@acmec-e.com']}"
,853,11,Website,http://www.legendpharm.com/
,853,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=3#J_Condition
,854,1,Name,"Nanjing Ming Shilin International Trade Co., Ltd."
,854,3,Products, Aniline
,854,10,Contact,"{'Tel': ['   025-52343541'], 'Email': [' mslin@mslchem.com']}"
,854,11,Website,nan
,854,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=12#J_Condition
,855,1,Name,"Nanjing Norris-Pharm Technology Co., Ltd"
,855,3,Products," Methyl acrylate ;  1-(Benzyloxycarbonyl)-4-piperidinone ;  Sodium triacetoxyborohydride ;  1-Methyl-4-piperidone ;  N-Benzyl-4-piperidone ;  Benzylamine ;  1,4-Butylene glycol~Tetramethylene ;  Styracitol"
,855,10,Contact,"{'Tel': ['+8613901585132   ', '18013409632    0510-0510-85629785', '+8618957899377    574-88552216'], 'Email': [' 799750417@qq.com', ' sales@reading-chemicals.com', ' 1950195836@qq.com', ' 2261760024@qq.com']}"
,855,11,Website,nan ; http://
,855,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=19099-93-5&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-85-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=12#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445-73-4&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445-73-4&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=19099-93-5&a=China&left=True&page=5#J_Condition
,856,1,Name,Nanjing Pharma Chemical Plant
,856,3,Products, Xylazine
,856,10,Contact,"{'Tel': ['   0519-85557386'], 'Email': [' sales@neostarunited.com']}"
,856,11,Website,http://www.njpharmchem.com/
,856,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=3#J_Condition
,857,1,Name,"Nanjing Pope Bio-tech R&D Co., Ltd"
,857,3,Products, ETHYL 2-PHENYLACETOACETATE
,857,10,Contact,"{'Tel': ['+8618951783565    025-87138562'], 'Email': [' sales@popebiotech.com']}"
,857,11,Website,http://www.popebiotech.com/
,857,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=5413-05-8&a=China&left=True&page=5#J_Condition
,858,1,Name,"Nanjing Renjiesheng Supply Chain Management Co., Ltd."
,858,3,Products, Acetophenone
,858,10,Contact,"{'Tel': ['13382782176    025-58758989'], 'Email': [' 344546323@qq.com']}"
,858,11,Website,nan
,858,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=15#J_Condition
,859,1,Name,"Nanjing Rich Native Animal Products co., Ltd."
,859,3,Products, Styralyl acetate
,859,10,Contact,"{'Tel': ['   025-83690319'], 'Email': [' sales@njrich.com']}"
,859,11,Website,http://www.njrich.com/
,859,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=93-92-5&a=China&left=True&page=4#J_Condition
,860,1,Name,"Nanjing Robiot Co., Ltd"
,860,3,Products, Sodium triacetoxyborohydride
,860,10,Contact,"{'Tel': ['   025-84391590'], 'Email': [' design@robiot.com']}"
,860,11,Website,http://www.robiot.com/
,860,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=7#J_Condition
,861,1,Name,"Nanjing Sai Ruirui Biotechnology Co., Ltd."
,861,3,Products, methyl 3-phenyloxirane-2-carboxylate
,861,10,Contact,"{'Tel': ['   86-531-55516881'], 'Email': [' sales@arbiotechem.com']}"
,861,11,Website,http://www.shrbio.com/
,861,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=37161-74-3&a=China&left=True&page=1#J_Condition
,862,1,Name,"Nanjing Shangshu Biotechnology Co., Ltd"
,862,3,Products, Sulfadimethoxine
,862,10,Contact,"{'Tel': ['+8618266960953   '], 'Email': [' 907697096@qq.com']}"
,862,11,Website,http://
,862,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
,863,1,Name,"Nanjing Shengqinghe Chemical Co., Ltd."
,863,3,Products, Propionic acid ;  Aniline
,863,10,Contact,"{'Tel': ['   13705169949'], 'Email': [' 2355554688@qq.com']}"
,863,11,Website,nan
,863,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=12#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-09-4&a=China&left=True&page=11#J_Condition
,864,1,Name,"Nanjing Shizhou Biology Technology Co.,Ltd"
