ID,Name,Tel,Email,CAS,Product Name,Stock_Weight,Price,Last_Updated,Verified_On,Remarks,Website_URL,Source_URL
ChemBook_3110,"Wuhan Youji Industrial Co., Ltd",   027-83429833, organic@chinaorganic.com, 100-46-9, Benzylamine,,,,,,http://www.chinaorganic.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=4#J_Condition
ChemBook_3111,"Changzhou Friendship Fine Chemical Co., Ltd",   86-0519-86806770 86806771, chaochiqiang@friendchem.com, 100-46-9, Benzylamine,,,,,,http://www.friendchem.com/pages/pro1.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=4#J_Condition
ChemBook_3112,"Jintan local industry supply & marketing co.,ltd",   +86-519-82311077, sales@jtdfchem.com, 100-46-9, Benzylamine,,,,,,http://www.jtdfchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=4#J_Condition
ChemBook_3113,"Linhai Yida Trading Co.,Ltd.",13958599911    0576-85311311, sales@yidatrade.com, 100-46-9, Benzylamine,,,,,,http://www.yidatrade.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3114,"Nantong Kaixin Pharma Chemical Co., Ltd",   0513-85250786, info@nt-kx.com, 100-46-9, Benzylamine,,,,,,http://www.nt-kx.com/product_list.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3115,Dynamic International Enterprises Limited,   021-62313806 62313801, tygd@chinatianyin.com, 100-46-9, Benzylamine,,,,,,http://www.dynai.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3116,"Liyang Yutian Chemical Co., Ltd",   0519-87190111, yhh@yutianchem.com, 100-46-9, Benzylamine,,,,,,"http://www.yutianchem.com/cgi/search-en.cgi?f=product_en+company_en_1_&t=product_en&w=product_en&cate2=Intermedine,agricultural%20chemical%20series",https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3117,"Shanghai Amsheng Chemical Co., Ltd",   021-62673642, eldon@amsheng.com, 100-46-9, Benzylamine,,,,,,http://www.amsheng.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3118,"Hangzhou Songye Chemical Co., Ltd",   0571-85229682, songye@songyechem.com, 100-46-9, Benzylamine,,,,,,http://www.songyechem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3119,"Kunshan Yalong Trading Co.,Ltd",   0512-57555380, kunshan@yalongchina.net, 100-46-9, Benzylamine,,,,,,http://www.ksylmy.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3120,"Yabang Chemical (Shanghai) Co., Ltd",   021-52909913, info@shybchem.com, 100-46-9, Benzylamine,,,,,,https://www.chemicalbook.com/ShowSupplierProductsList18812/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3121,LIDE PHARMACEUTICALS LIMITED,   +86-25-58766653, lide@lidepharma.com, 100-46-9, Benzylamine,,,,,,http://www.lidepharma.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3122,"Anhui Wotu Chemical Co., Ltd","   0551-64673459,64673469", sales@wotuchem.com, 100-46-9, Benzylamine,,,,,,http://www.wotuchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3123,"ZunYi Spread Sci-Tech. Co., Ltd.",   0851-5217097 13511983931, lwessence@263.net, 100-46-9, Benzylamine,,,,,,http://www.zyspread.com/product.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3124,"Jiangsu Tianyin Chemical Industry Co., Ltd",   0510-87557980, pwf@dynai.com, 100-46-9, Benzylamine,,,,,,http://www.chinatianyin.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3125,"WUXI YANGSHI CHEMICAL CO.,LTD.",   0510-83558888, sales@wxyschem.com, 100-46-9, Benzylamine,,,,,,http://www.wxyschem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3126,"Hebei Boyuan Co., Ltd.",   18032288352 18633933494, sales@lichem.com, 100-46-9, Benzylamine,,,,,,http://www.lichem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3127,"Jinan Great Chemical Co.,Ltd.",13006597328    0531-58668199, fxngy51@163.com, 100-46-9, Benzylamine,,,,,,http://www.chemgreat.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3128,"Shandong Province, Yue Hing Chemical Co., Ltd",   0530-8851518, sales@yuexingchem.com, 100-46-9, Benzylamine,,,,,,http://www.yuexingchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3129,"Kunshan Huierzhong Chemical Co., Ltd.",   0512-55272066, hrzhg2011@126.com, 100-46-9, Benzylamine,,,,,,http://www.hrzhg6.1688.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3130,"Shanghai Yiyi Chemical Co., Ltd.",   021-52912869, baiyichem52903022@163.com, 100-46-9, Benzylamine,,,,,,https://www.chemicalbook.com/ShowSupplierProductsList1001335/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3131,"Shanghai Haodeng Chemical Co.,Ltd.",   +86-21-62323636 62307212 52560027 52560064, info@haodengchem.com, 100-46-9, Benzylamine,,,,,,http://www.haodengchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3132,"Shanghai Xiechen Trading & Developing Co., Ltd",   021-52908009, sales@xiechen.com, 100-46-9, Benzylamine,,,,,,http://www.xiechen.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition
ChemBook_3133,"Nantong Runfeng Petrochemical Co., Ltd",,, 100-46-9, Benzylamine,,,,,,https://www.chemicalbook.com/supplier/22956450/1.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3134,"Qingdao Richkem Co., Ltd.",   86 0532 85827818, richkem@richkem.com, 100-46-9, Benzylamine,,,,,,https://www.chemicalbook.com/ShowSupplierProductsList16004/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3135,"Henan Allgreen Chemical Co.,Ltd",   +86-0371-87507775, sales@allgreenchem.com, 100-46-9, Benzylamine,,,,,,http://www.allgreenchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3136,"Shanghai potentpharm CO.,Ltd",13524892556    02151969655, sales-cn@potentpharm.com, 100-46-9, Benzylamine,,,,,,http://www.potentpharm.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3137,"Shanghai Run-Biotech Co., Ltd.",+8613817537615    021-57171705, sales@run-biotech.com, 100-46-9, Benzylamine,,,,,,http://www.run-biotech.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3138,"A.M Food Chemical Co.,Ltd",   0531-87100375, chenli@amfoodchem.com, 100-46-9, Benzylamine,,,,,,http://www.amfoodchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3139,"Shang Hai Grade Biochemical Co,. Limited",   86-13482627603, lucysun@gradebiochem.com, 100-46-9, Benzylamine,,,,,,http://www.gradebiochem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3140,"Shanghai Yolne Chemical Co., Ltd.",   021-62960152, 934678158@qq.com, 100-46-9, Benzylamine,,,,,Purity: 98% | Package: 100g;500g;1Kg,http://www.yolne.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3141,Hangzhou Now Chemicals Co; Limited.,   86-571-82856962, service@nowchemie.com, 100-46-9, Benzylamine,,,,,,http://www.nowchemie.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3142,"Jia Xing Isenchem Co.,Ltd",18627885956    0573-0573-85285100, isenchem@163.com, 100-46-9, Benzylamine,,,,,,https://www.chemicalbook.com/ShowSupplierProductsList14265/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3143,"Shanghai Harvest Chemical Industrial Co., Ltd.",15721252604    21-21-31038972, ammyzuo@harvest-chem.com, 100-46-9, Benzylamine,,,,,"Purity: 99% GC | Package: 1000KG, 5000KG",http://www.harvest-chem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3144,"ANHUI WITOP BIOTECH CO., LTD",+8615255079626   , eric@witopchemical.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 500ml,https://www.chemicalbook.com/ShowSupplierProductsList418627/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3145,"Wuhan canos Technology Co., Ltd",15327105076    027-027-83238443, 926254131@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 250ml/68;500ml/98,http://,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3146,Yikang Chemical（Hubei）Co.， LTD,+8618971353902    027-027-18971353-902, 2242508613@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 1kg/;25kg/;1000kg/,http://www.chemicalbook.com/ShowSupplierProductsList1993475/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3147,"Sichuan BioCrick Biotech Co., Ltd",+86    28-85433893, info@biocrick.com, 100-46-9, Benzylamine,,,,,Purity: 98% HPLC | Package: 5mg;10mg;25mg;50mg;100mg;250mg;500mg;1g,https://www.biocrick.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3148,"Wuhan Yuqing Jiaheng Pharmaceutical Co., Ltd",13377865312    027-027-83855312 17771813295, 2668571332@qq.com, 100-46-9, Benzylamine,,,,,,http://www.jiahengpharma.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3149,"HUNAN CHEMFISH SCIENTIFIC CO.,LTD",+8613021512891    0731-85567275, sales02@chemfish.com, 100-46-9, Benzylamine,,,,,Purity: 95%+ | Package: 1kg ;10kg ;100kg ; 1Ton,http://www.chemfish.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3150,"Nantong Runfeng Petrochemical Co., Ltd",+8618662920632   , 2143087160@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 200KG/,https://www.chemicalbook.com/supplier/22956450/1.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3151,"Hebei Zhenjia new material Co., LTD",+8613315915972    0319-5925599, 13313090628@163.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 25kg/156,http://china2699.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3152,"Qiyuan (Guangdong) Pharmaceutical Chemical Co., Ltd.",+8618026564465   , 304903156@qq.com, 100-46-9, Benzylamine,,,,,Purity: AR99% | Package: 5kg/RMB 600,https://www.chemicalbook.com/ShowSupplierProductsList1886377/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition
ChemBook_3153,Taian Jiayue Bio-chemical Co. LTD,15318151873   , 285424065@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 25kg;5KG;1KG,https://www.chemicalbook.com/UserProfile/ReadyIndexedProductList.aspx,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3154,"Wuhan kemike Biomedical Technology Co., Ltd",+8613163388153    027-13163388153, yeqiu416@163.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 200KG,http://www.kemike888.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3155,"Nanjing DSC bio-chem Co., LTD",+8619951952469   , 2921482009@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 200kg,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3156,"Hebei Zhentian food additives Co., LTD",+8613373390591    0319-5925599, 13373390591@163.com, 100-46-9, Bosentan hydrate,,,,,Purity: 99.0% | Package: 25kg,https://www.china2699.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3157,"Anyang Hongmeng New Materials Co., Ltd",+8619588588067    0372-19588588067, 19588588067@163.com, 100-46-9, Benzylamine,,,,,Purity: 98%；99% | Package: 100g；500g；1kg；5kg；25kg,https://www.chemicalbook.com/supplier/25669674/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3158,Hubei chengfeng chemical co. LTD,+8613125175253   , 1005221305@qq.com, 100-46-9, Benzylamine,,,,,Purity: 100% | Package: 1KG;5KG；25KG；200KG；T,https://www.chemicalbook.com/supplier/23840890/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3159,QUALITY CONTROL SOLUTIONS LTD.,+8615920483169   , ORDERS@QCSRM.COM, 100-46-9, Moxifloxacin Impurity Z;Lacosamide EP Impurity J,,,,,Purity: 95% HPLC | Package: 10mg；25mg；50mg；100mg,https://www.qcsrm.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3160,shanghaidelaikekejiyouxiangongsi,+8617351445187   , 3528434302@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 200KG,https://www.chemicalbook.com/supplier/25286230/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3161,"Wuhan Hongde Yuexin Pharmatech Co.,Ltd",+8615271852016    027-83855396, whhdyxchem@sina.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 200KG/桶,https://www.chemicalbook.com/ShowSupplierProductsList213149/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3162,"Shijiazhuang Sdyano Fine Chemical Co., Ltd.",031166536426    0311-0311-89250318, master@sjzsdyn.com, 100-46-9, Benzylamine,,,,,Purity: 98% | Package: 10G;1KG,http://www.sdynchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3163,Nanjing chemical reagent co. LTD,+8617895012682    025-025-58369808, 3169303266@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 100ml | CustNote: http://www.nj-reagent.com/item/detail/C04202002.htm,http://www.nj-reagent.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3164,"Shanghai Boer Chemical Reagent Co., LTD",+8619102157732   , zhangmin@boerchina.net, 100-46-9, Benzylamine,,,,,"Purity: AR,99.00% | Package: 250ml,500ml,1L,5L,10L",http://www.boerzg.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3165,"Tai 'an Jiangzhou Biotechnology Co., LTD",+8613854830819    0538-54830819, 3563349062@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 1kg;25kg,https://www.chemicalbook.com/ContactUs_23813891.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3166,"Qingdao Fuo Chemical Technology Co. , Ltd.",+8615689981785   , liqingqiang2006@126.com, 100-46-9, Benzylamine,,,,,Purity: 99% HPLC | Package: 200kg;25kg;5KG;1KG;500g,https://www.fuao.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3167,"Wuhan canos Technology Co., Ltd",+8615337111468   , 3564510578@qq.com, 100-46-9, benzylamine,,,,,Purity: 99% | Package: 200kg;25kg;5kg,http://,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3168,Wuhan hongde yuexin pharmaceutical technology co. LTD,13995685043    027-83855395, wuhanfudechem23@163.com, 100-46-9, Benzylamine,,,,,Purity: 99% HPLC | Package: 1KG;5KG；25kg,https://www.chemicalbook.com/ShowSupplierProductsList928012/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3169,"Changzhou Zidong Lianhua import and Export Co., Ltd",13328193929    0519-85560282, 735789510@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99 | Package: 200kg,http://www.zdlhchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3170,Shandong Jinyueyuan New Material Co. Ltd,18615186228   , 3404852510@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 200Kg/RMB 4000,https://www.chemicalbook.com/ShowSupplierProductsList215647/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3171,"Qingdao Dexin Chemical Co., Ltd",+8615564477061   , 1397986535@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 200kg,http://www.dexinchem.com.cn/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3172,"Wuhan Chujiang Haoyu Chemical Technology Development Co., Ltd.",+8615871235046   , chenliangok@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 200kg,https://www.chemicalbook.com/supplier/24293568/1.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition
ChemBook_3173,"Nanjing Norris-Pharm Technology Co., Ltd",+8613901585132   , 2261760024@qq.com, 100-46-9, Benzylamine,,,,,Purity: 95% | Package: 10g;25g;50g;100g;250g,http://,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=8#J_Condition
ChemBook_3174,"Anyang Liyuan New Material Technology Co., Ltd",18830026139   , 422267827@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99.5%以上,http://www.hnliyuan.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=8#J_Condition
ChemBook_3175,"Jiangsu Pules Bio-tech Co.,Ltd",+8618551496367    0513-66017706, 2186883463@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99% | Package: 200KG/,https://www.chemicalbook.com/supplier/24471124/1.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=8#J_Condition
ChemBook_3176,"Changzhou Chengyi Biotechnology Co., Ltd.",+8613338800824   , 3296343946@qq.com, 100-46-9, Benzylamine,,,,,Purity: 99 | Package: 25kg;200kg,https://www.chemicalbook.com/ShowSupplierProductsList1361170/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=8#J_Condition
ChemBook_3177,"Hangzhou Yaoruiyicheng Biological Medicine Co., Ltd",+8618072846723   , caigou1@witofly.com, 100-46-9, Benzylamine,,,,,Purity: 98% HPLC | Package: 25kg,https://www.chemicalbook.com/ShowSupplierProductsList810586/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=8#J_Condition
ChemBook_3178,"Shangqiu Ladybug Network Technology Co., LTD",+8619837086283    0370-2070160, 298644986@qq.com, 100-46-9, Benzylamine,,,,,Purity: 98.00% | Package: 1KG;25KG,http://www.beicaichem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=8#J_Condition
ChemBook_3179,"Wuhan kemike Biomedical Technology Co., Ltd",18186681184    027-027-87747081, 1344475572@qq.com, 100-46-9, Benzylamine,,,,,"Purity: 0.99 | Package: 1KG,5KG,25KG",http://www.kemike888.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=8#J_Condition
ChemBook_3180,"Auonsi (Shanghai) Biology Technology Co., Ltd.",+8615058188853    400-1107768, 478133536@qq.com, 100-46-9, Benzylamine,,,,,"Purity: AR,99% | Package: 250ml;500ML;1L",http://www.auonsi.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=8#J_Condition
