ID,Name,Tel,Email,CAS,Product Name,Remarks,Updated_Date,Weight,Price(USD),Source URL
ChemBook_4409,"Wuhan Dingxintong Pharmaceutical Co. , Ltd.",+8617720532645    027-027-83984790, t17720532645@163.com, 122-11-2, Sulfadimethoxine sodium salt,Purity: 99%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4410,"Hubei Guangao Biotechnology Co., Ltd",+8618162699093    027-027-59223056, 1208480011@qq.com, 122-11-2, sulfadimethoxine,Purity: 99% HPLC | Package: 25KG;200KG;5KG;1KG;1T,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4411,"Nanjing shengyilai Chemical Co., Ltd",19951936396   , 3158688292@qq.com, 122-11-2, Sulfadimethoxine,"Purity: 98% | Package: 1g,100g,1kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4412,"Hubei Enxing Biotechnology Co., Ltd",+8616621771607   , exbio_tech@163.com, 122-11-2, Sulfadimethoxine,Purity: 99% | Package: 50kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4413,"Hubei wei shi reagent group ltd., company",+8613125137661    027-027-59101766, 2853877621@qq.com, 122-11-2, Sulfadimethoxine sodium salt,Purity: 99% | Package: 5KG/RMB 765,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4414,"Hubei Nordina Biotechnology Co., Ltd.",+8618171027221    18171027221, nuodinashengwu@163.com, 122-11-2, Sulfadimethoxine,Purity: 99%HPLC | Package: 100g/;1kg/;10kg/,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4415,"Hubei Chenxin Pharmaceutical Co., Ltd.",17362916295    17362916295, w17362916295@163.com, 122-11-2, Sulfadimethoxine,Purity: 0.99 | Package: 1kg；25kg | CustNote: g/kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4416,"Hubei wei shi reagent group ltd., company",+8613125137732    027-027-59105166, 2853863890@qq.com, 122-11-2, Sulfadimethoxine,Purity: >=98% | Package: 1G/RMB 26,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4417,Atomic chemistry,+8619339619972    0370-0370-2785705, 2234585634@qq.com, 122-11-2, Sulfadimethoxine,Purity: 99% | Package: 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4418,"Huangshi Jingsheng Biotechnology Co., Ltd.",+8617771199833   , 351013952@qq.com, 122-11-2, Sulfadimethoxine,Purity: 99 | Package: 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4419,"Hubei wei shi reagent group ltd., company",+8618627096350    186-27096350, 2853877630@qq.com, 122-11-2, Sulfadimethoxine,Purity: 98%~102% | Package: 25kg/,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4420,"Hubei huizepu Pharmaceutical Technology Co., Ltd",+8618507139096    0185-0185-0185-07139096, 18507139096@163.com, 122-11-2, Sulfadimethoxine,Purity: 99%HPLC | Package: 1kg/;10kg/;25kg/,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4421,LGC Science (Shanghai) Ltd.,+8617717235263   , cindy.yang@lgcgroup.com, 122-11-2, Sulfadimethoxine,"Purity: >99%, 有含量赋值/不确定度, 检测方法: 元素分析法/质量平衡法(HPLC)/水含量/灰分分析/H-NMR/MS/ | Package: 250mg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4422,"Hubei Hicks Biochemical Co., Ltd",+8617362916295   , w17362916295@163.com, 122-11-2, Sulfadimethoxine,Purity: 99% HPLC | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4423,"Xianning Shen Lan Biomedical Research and Development Co., Ltd.",+8618171815831   , 1341138380@qq.com, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: 5mg;5g;500g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4424,cjbscvictory,13348960310    13348960310, 3003867561@qq.com, 122-11-2, Sulfadimethoxine,Purity: HPLC≥98% | Package: 5mg；10mg；20mg；50mg；100mg；200mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4425,"Nantong Zhonghe Chemical New Materials Co., Ltd",+8613003551299    0513-85666561, 2369399482@qq.com, 122-11-2, Sulfadimethoxine,Purity: >=98% | Package: 1kg，5kg，25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4426,"Shangqiu Ladybug Network Technology Co., LTD",+8617525117515    0370-2782809, 2352713635@qq.com, 122-11-2, Sulfadimethoxine,Purity: 99% HPLC | Package: 1KG；25KG；100KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4427,"Hubei Chenxin Pharmaceutical Co., Ltd.",+8618696113233   , like1076463918@163.com, 122-11-2, Sulfadimethoxine,Purity: 99% HPLC | Package: 1KG;25KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4428,"Nantong Feiyu Biological Technology CO.,LTD",13813788405    0513-68819626, feiyubio2@163.com, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: 可根据客户要求包装,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4429,"Hebei Zhentian food additives Co., LTD",+8613373390591    0319-5925599, 13373390591@163.com, 122-11-2, Cuminaldehyde,Purity: 99.0% | Package: 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4430,"Wuhan Yingnuo Pharmaceutical Technology Co., Ltd.",+86+86-15387063101    027-+86-027-59232304, 2881924050@qq.com, 122-11-2, Sulfadimethoxine,"Purity: 98% | Package: 1KG；100g;1g,100mg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4431,"Suzhou Daolan Biomedical Technology Co., Ltd.",+8613771737464   , sales@dolanchem.com, 122-11-2, Sulfadimethoxine,Purity: 97%+ | Package: 1g；1kg；25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4432,"Hubei huizepu Pharmaceutical Technology Co., Ltd",+8619107121455    027-027-027-59212684, p19107121455@163.com, 122-11-2, Sulfadimethoxine,Purity: 99% | CustNote: 30kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4433,Aobolihui,+8618691729963    0917-18691729, 2553382659@qq.com, 122-11-2, Sulfadimethoxine,Purity: 98 | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
ChemBook_4434,"Guangzhou Younan Technology Co., Ltd",+8618024089271    020-82000279, sales@ubiochem.com, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: 50mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4435,"Zhengzhou Acme Chemical Co., Ltd.","+8613303845143    0371-037163312495,13303845143", 3001379618@qq.com, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: 25g 100g 500g 1kg 5kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4436,"Guangdong wengjiang Chemical Reagent Co., Ltd.",+8613927872512    0751-0751-2815986, 3007421951@qq.com, 122-11-2, Sulfadimethoxine,Purity: AR | Package: 500g;1kg；25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4437,"Beijing OKA biological technology co., LTD",18548936886    010-010-62971590, 3462612863@qq.com, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: 25g;100g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4438,Aikon International Limited,+8618112977050    025-025-66113011, cb6@aikonchem.com, 122-11-2, Sulfadimethoxine,"Purity: 95% HPLC或者GC | Package: 10G,5G;1G",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4439,"Hangzhou J&H Chemical Co., Ltd.",+86    0571-0571-87396430, sales@jhechem.com, 122-11-2, sulfadimethoxine,"Purity: 99% | Package: 1g;1kg,100kg,1000kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4440,Bide Pharmatech Ltd.,+8615221909166    400-1647117, product02@bidepharm.com, 122-11-2," 4-Amino-N-(2,6-dimethoxypyrimidin-4-yl)benzenesulfonamide",Purity: 98+% | Package: 1g;5g;,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4441,Conier Chem & Pharma Limited,13368167990    13368167990, sales@conier.com, 122-11-2, Sulfadimethoxine,Purity: 99% HPLC | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4442,"Hefei Mokai Pharmaceutical Technology Co., Ltd",+8618130062233   , 3362556465@qq.com, 122-11-2," 4-Amino-N-(2,6-dimethoxypyrimidin-4-yl)benzenesulfonamide",Purity: 97% | Package: 5g25g100g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4443,"Nanjing Shangshu Biotechnology Co., Ltd",+8618266960953   , 907697096@qq.com, 122-11-2, Sulfadimethoxine,Purity: HPLC>=98% | Package: 根据客户要求,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4444,"Wuhan Hongde Yuexin Pharmatech Co.,Ltd",18164090116    027-027-83850116, whhdyxchem123@sina.com, 122-11-2, Sulfadimethoxine,Purity: 99% HPLC | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4445,"Hubei zhonglong Kangsheng Fine Chemical Co., Ltd",+8618171045381    027-83855381, 2533797015@qq.com, 122-11-2, Sulfadimethoxine,"Purity: 99% HPLC | Package: 100KG, 25KG,5KG,1KG, 吨",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4446,"Shanghai Haohong Pharmaceutical Co., Ltd.",+864008210725    400-400-400-8210725, malulu@leyan.com, 122-11-2, Sulfadimethoxine 1000 μg/mL in methanol,Purity: 98%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4447,"WUHAN JIXINYIBANG BIOTECHNOLOGY .,LTD",+8613297943853    027-59768661, 1704244976@qq.com, 122-11-2, Sulfadimethoxine,Purity: 99% HPLC | Package: 1KG;25kg；200kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4448,"Aribo Pharmatech Co., Ltd.",+8619951442182   , sales@aribopharm.com, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: g;kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4449,"Shanghai Yubo Biotechnology Co., Ltd.",   021-60514606, shybio@126.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4450,"Shanghai Qincheng Biological Technology Co., Ltd.",   021-67652295, shqcsw01@163.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4451,"Beijing Luyuan Bird Biotechnology Co., Ltd.",   15810802415, 15810802415@139.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4452,"Wuhan Hezhong Biochemical Manufacturing Co., Ltd.",   18062666868, andy@ycgmp.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4453,"Rhenbo (Shanghai) Biochemical Technology Co., Ltd.",   021-60536361,N/A, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition
ChemBook_4454,"Shanghai Yuanmu Biological Technology Co., Ltd.",   021-58322859,N/A, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4455,"Shanghai Ruichu Biotechnology Co., Ltd.",   021-59145618,N/A, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4456,"Jiangxi Jianglan Pure Biological Reagent Co., Ltd.",   021-54720761, 3245176082@qq.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4457,"Dongguan Biaobiao Experimental Equipment Technology Co., Ltd.",   0769-89974612,N/A, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4458,"Shanghai Shize Biological Technology Co., Ltd.",   021-61284083, shizezjp@163.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4459,"Shanghai Huzhen Industrial Co., Ltd.",13916550749    021-60345367, shhzsw01@163.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4460,"Shanghai Yanjin Biological Technology Co., Ltd.",   021-65232515, yanjinbio@163.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4461,"Beijing Taize Jiaye Technology Development Co., Ltd.",   400-800-8151,N/A, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4462,"Shanghai Qiming Biological Technology Co., Ltd.",   021-61483491,N/A, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4463,"Suzhou Wugan Chemicals Co., Ltd",   0512-63371057 63372265, info@wugan.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4464,JIANGSU TIANHE PHARMACEUTICAL CO LTDDMFManufacturer,   86-025-85818180, tsbx@jstsyy.com, 122-11-2, SULFADIMETHOXINE,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4465,ZHEJIANG JIUZHOU PHARMACEUTICAL CO LTDDMFManufacturer,   +86-576-88827580, jiuzhou@jiuzhoupharma.com, 122-11-2, SULFADIMETHOXINE,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4466,"Shanghai Yubai Biotechnology Co., Ltd.",13816772122    021-51602548, rongbai_sh021@163.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4467,"Guangzhou Weijia Technology Co., Ltd.",   020-84224925 18300190102, WHIGA22@126.COM, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4468,"Beijing Taize Ruida Technology Co., Ltd.",   400-800-8151 13651185998, taizeorder@163.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4469,"Shanghai Junrui Biotechnology Co., Ltd.",15921420262   , junruishengwu@163.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4470,"Shanghai Yuduo Biotechnology Co., Ltd.",15346180516    021-31039994, 3128828699@qq.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4471,"Shanghai Yansheng Industrial Co., Ltd.",15201736385    021-59963601, shyssw@126.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4472,"Shanghai Hao Test Biotechnology Co., Ltd.",13585831301    021-60443211, prbiological@sohu.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4473,"Shanghai Hao Zhun Biological Technology Co., Ltd.",15800340161   , info@zzsrm.com, 122-11-2, Sulfadimethoxine Standard,Purity: 100 ug/ml in Acetonitrile,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=8#J_Condition
ChemBook_4474,"Nanjing Deda New Material Technology Co., LtdVisit Store NEW",+8613223293093    +86-13223293093, bella@njdeda.com, 49851-31-2, 2-Bromo-1-phenyl-pentan-1-one,Purity: 99.5|Package: 1kg;15.00;USD|25kg;13.00;USD|100kg;10.00;USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=49851-31-2&a=China&left=True&page=1#J_Condition
ChemBook_4475,"Hebei Mojin Biotechnology Co., LtdVisit Store NEW",+86+8615028179902    15028179902, sales@hbmojin.com, 49851-31-2, 2-Bromovalerophenone,Purity: 99%|Package: 25KG;0.00;USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=49851-31-2&a=China&left=True&page=1#J_Condition
ChemBook_4476,Dorne Chemical Technology co. LTDVisit Store NEW,+8618560316533    86185603165, Ethan@dornechem.com, 49851-31-2, 2-Bromovalerophenone,Purity: 99%|Package: 1g;1.00;USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=49851-31-2&a=China&left=True&page=1#J_Condition
ChemBook_4477,"Hebei Miaoyin Technology Co.,LtdVisit Store",+8617367732028    +86-17367732028, kathy@hbyinsheng.com, 49851-31-2, 2-BROMO-1-PHENYL-PENTAN-1-ONE,Purity: 99.9% | Package: 1g;1USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=49851-31-2&a=China&left=True&page=1#J_Condition
ChemBook_4478,"Shanghai Nuo Rui Hua New Material Technology Co., LtdVisit Store NEW",+8618627979853   , mandy@sfinechem.com, 49851-31-2, 2-Bromo-1-phenyl-1-pentanone,Purity: 99%|Package: ≥25L;$60.00/L|≥100L;$58.00/L|≥500L;$50.00/L,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=49851-31-2&a=China&left=True&page=1#J_Condition
ChemBook_4479,"Suzhou Sanyi Polymer Chemical Technology Co., Ltd. NEW",+undefined+undefined13082019107    +86-15262425018, admin@hbxiaowo.com, 49851-31-2, 2-Bromo-1-phenyl-pentan-1-one,Purity: 99 | Package: 1kg;15USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=49851-31-2&a=China&left=True&page=1#J_Condition
ChemBook_4480,"Wuhan Ruichi Technology Co., Ltd NEW",+8613545065237   , admin@whrchem.com, 49851-31-2, 2-Bromo-1-Phenyl-Pentan-1-one,Purity: 99.9% | Package: 1KG;30USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=49851-31-2&a=China&left=True&page=1#J_Condition
